"E11ENP.1";"E11ENP.2";"E11ENP.3";"E11ENP.4";"E13ENP.1";"E13ENP.2";"E13ENP.3";"E13ENP.4"
"221687";-0.710883338807216;-0.777973949097113;-0.744280336115695;-0.761198287256301;0.250459317726537;0.52592161953895;0.360709615001497;0.464151178656999
"221895";0.105257425369864;-0.0012464797334138;-0.064057513060635;0.0745563744889989;0.25441799354864;-0.0827068108236934;0.120812859651247;-0.109010297040977
"221937";0.2197708661229;0.30049286340071;6.0282152294331e-05;0.208459313940093;-0.202269614330661;-0.318638208869705;-0.137585554685786;-0.322518052531562
"221938";-0.385936671500698;-0.272911338161115;-0.256616191622786;-0.16134734763234;0.286898669202314;-0.139518789463079;0.269982016933787;0.136641603063709
"222950";-0.15854983426815;-0.0982238423956697;-0.164877804067785;-0.130428023914707;0.296124911909121;0.323682220531501;0.453351587085368;0.382130426660259
"2239";-0.307780123765888;-0.255285565525305;-0.201817449630722;-0.287676294086085;0.0875876300191228;0.204832314380224;-0.0118797132739805;0.016134487141732
"2245";0.0590230900824922;-0.035658335048066;0.0822780894138883;0.0185275821854696;-0.0169020224488723;-0.306174558615698;-0.0753323226409311;-0.465864918945591
"2246";-0.0605637305128733;-0.00360994369081461;0.599117227765313;-0.0561590553887495;-0.105911868392489;-0.126757455572205;0.167681302311786;-0.0825668350889714
"2254";0.143689725089837;0.144296775844242;0.089540946499821;0.102306145316204;-0.0438848839197072;-0.208917368493923;0.237366053412884;0.0893118071987488
"2261";-0.138256636557826;-0.0525588856863484;-0.0765241437279781;-0.0403386017109241;-0.0626753809301117;0.195788972876605;-0.116126278514045;-0.306744808204068
"2263";0.0999559475701158;0.0786551904517723;0.131561373714338;0.141803317490657;-0.0650020668458963;-0.0137707012253267;0.000646049690049545;-0.0739811816593732
"2273";0.42345198986371;0.709556658818182;0.405468769869663;0.695935820089897;-0.107159516118611;-0.325845623076644;-0.215571617364895;-0.264570562917338
"2280";0.0407553754982505;0.0381750900167092;-0.0153915730696803;0.0216592187862515;-0.0630368152982836;-0.0952902670156478;-0.0205325439455711;0.159494803326354
"22822";0.118434017069778;0.127797096750621;0.0153206802146094;0.127182014965523;-0.0389890263110996;-0.0188682625644523;-0.0796923494692567;-0.228991928277515
"22828";0.0734417782507004;0.108020304934868;0.0296955966252931;0.069423789636207;-0.287676294086085;0.0556237738984327;-0.142760808540343;0.0749931755395689
"22841";-0.0493805110944344;-0.112799065863504;-0.075849537032636;-0.168091293219243;-0.169676747452502;0.618032634613459;0.181767470609943;0.596878892696099
"22848";-0.16484305901666;-0.188679856772714;-0.109999722041161;-0.265246559215083;0.371847179470971;0.251667069857994;0.290441748694597;0.0834253019499013
"22854";-0.18681689685613;-0.0769441477881001;-0.0291917479554661;-0.195925182563761;0.123435612584963;0.0277324307321574;0.155827871893905;0.0753994865406107
"22858";-0.0228304043199494;0.00329961053190681;-0.064057513060635;-0.0191131434252116;-0.215485891808543;0.042139835268096;-0.228688173185975;-0.066690595713254
"22859";0.249948739790227;0.16520376835993;0.13377357024612;0.134366170926215;0.031302199625315;0.23840394709495;-0.132189211758998;-0.184638668119938
"2286";-0.141159639331654;-0.139019161293561;-0.138564427492293;-0.187838778928136;-0.0488019428955454;0.0192145400341258;0.0272662040882919;0.148427182852114
"22862";-0.212486376352165;-0.293140938307471;-0.154701289349501;-0.262202907908788;0.94786596668145;0.227926284591156;0.539940385655215;0.131536870658604
"22864";0.060280668707317;0.122515945803444;0.050598701595111;0.189988664423118;0.326040664445004;0.0765759318059191;-0.0614246926774995;-0.276687859125075
"22865";-0.0493805110944344;0.041703245235446;0.199310904400345;-0.0432930456274616;0.0224360189855565;-0.184580970067578;0.0181910185493352;-0.0867177600785712
"2287";0.132938874033841;0.0435828866673675;0.0627323253381666;0.0931004639448695;0.0828146648400076;-0.135271978318133;0.00954565380887233;-0.140404537328442
"22878";-0.0695723055673092;0.0460949456834202;-0.174357033602853;-0.0432930456274616;-0.226007680824642;0.108474123074814;-0.0753323226409311;0.0812048266606048
"22903";0.351484131811567;0.407084173623632;0.311670683098481;0.367651863939474;-0.285222059538271;-0.249126793902241;-0.0218229233272393;0.0416463340288993
"22908";-0.0342735913076009;-0.0907506106747278;-0.22826902232147;-0.131414681541077;-0.132809571534481;0.286839756159336;-0.0633645109592908;0.212425170295421
"22981";0.252942684332077;0.243061847134878;0.171337379812543;0.294699449602594;-0.308800338393596;-0.139518789463079;-0.364333660138704;-0.360602579880785
"22982";0.0394872101705616;0.280705329855619;0.061975931290615;0.135613124039266;0.0426464122516207;-0.152228072757222;-0.0537460627968467;-0.0825668350889714
"22990";-0.152399492201347;-0.176713290309718;-0.26132418365438;0.0730575506864677;0.00489512865498788;0.206908906884468;0.0944661450689722;0.136641603063709
"22992";0.247531872861179;0.130915158095324;0.106771860296248;0.165553780571929;-0.0227846010432135;0.220428811300545;-0.0034019515071668;-0.0514647465061281
"22996";-0.184946558416776;-0.258319057990584;-0.127352141800024;-0.239103568560161;0.0218663990605183;0.229087188986351;0.318753494175527;-0.0532183776068489
"22998";-0.0717454771529348;-0.131796004055702;0.0277767220177927;-0.0639128335354801;0.0844189584857594;0.115678618864088;0.0310164312928387;0.111864571514646
"22999";-0.138738422531199;-0.0861098142721942;-0.0582768688970803;-0.135797661588021;0.103640242982686;0.149660825469412;0.069591416821127;0.10013314655895
"23001";0.0671665490952922;-0.0168966001904898;0.0320252004424253;-0.00649595881217876;-0.265329716812948;-0.101068828373809;0.102729150378242;0.0300672334999081
"23011";-0.00317278716389237;-0.0022256803656236;-0.0176528277532946;0.0642165616908131;0.207300641431391;-0.122231869464805;0.013962543847403;0.02309323927282
"23022";0.156339752578897;-0.191311100832536;0.0714669354233767;-0.0639128335354801;-0.945644193091981;0.186032400918629;-0.167597467167294;-0.0193392554342717
"23023";-0.177770275893896;-0.123744080491362;0.897255972149972;-0.0639128335354801;0.0954678298741967;-0.168501186229844;0.283675004921019;-0.0202091063044118
"23032";0.0342442510930648;-0.142429846755577;-0.17197310437427;0.00469985129809077;-0.0041658768890996;0.0765759318059191;0.0269219405824811;0.125056436657004
"23033";-0.162859564375398;-0.149496796929387;-0.213016431862529;-0.175215287076563;0.13704098298338;-0.00476481784652969;0.405661272868257;0.230520763043715
"23037";0.0284150525258482;-0.0838264123614386;0.180277790856927;0.0176462428916465;0.136695712506943;0.00478672825834693;0.069591416821127;0.016134487141732
"23047";0.062776434035714;0.0302415695803976;-0.169658067526106;0.0518778344255522;-0.210540743981933;0.00556646952615699;-0.183300194506946;-0.0595685478318301
"23048";-0.0793165624527279;0.0254304374515727;0.0837799575805254;0.142892780213541;0.101827524077927;-0.0549891197562799;0.162552885829244;-0.145055782825157
"23062";0.089377576204694;0.167750873004347;0.105161061211623;0.126510023843493;-0.133680358450433;-0.138479553604771;-0.0734299840146008;-0.0619291809949854
"23063";0.114606958183861;0.183075924834643;0.138489998321991;0.128884443988535;-0.154174616538516;0.06400423663794;-0.133224863626862;0.0707334862723534
"2307";-0.009373558172872;0.089557322492945;0.0083421831823845;-0.0492452432808166;-0.0165289044484747;-0.102356554636749;-0.0442928697428515;-0.1308433851559
"23071";0.174874377407305;0.318849284216244;0.0884860701514;0.397456262608795;-0.0493244133221393;-0.0231669628565401;-0.0493244133221393;-0.00443460552223599
"23077";-0.022409041348122;-0.0437594015869012;-0.0876453058110766;-0.134863839722651;-0.0153115166532699;0.298782851978507;0.154980139632034;0.289036943471383
"2308";0.0590230900824922;-0.0375972508010041;-0.109624131089083;-0.0938217398088767;-0.0576968680087559;-0.00137601350923648;0.0290754201621276;-0.0532183776068489
"23090";-0.127662423663692;-0.0838264123614386;-0.127051479965083;-0.146394619751578;0.0309375422842027;0.145932870642324;-0.186776180017106;0.0326919840794507
"23095";0.00269803397902286;0.0119662435371156;-0.143046202682834;-0.131916295719573;0.17771444674881;0.324399272925972;0.00420292186989685;0.269235704887951
"23097";-0.487311654620495;-0.5074346954935;-0.62455319332264;-0.585868878106114;0.00489512865498788;0.467795258193428;0.150154668404913;0.343856414501265
"23098";-0.300130634494678;-0.304018244671752;-0.183869698130405;-0.315917240604801;0.194074597779208;0.148537349015917;0.276893318505847;0.223331470379543
"23108";-0.482306161963604;-0.351352763804738;-0.46064418672356;-0.497467483536115;-0.00772371755256404;0.23910848010299;0.253530375291323;0.383451909147532
"23114";-0.07666174683609;-0.0138419265472222;0.293478955746551;-0.0207429369393774;0.225956813187435;-0.0999632833093086;0.0394820208916014;-0.0069197515401776
"23116";0.318625977821191;0.182783941886812;0.341609899080932;0.3071243894308;-0.186418783176789;-0.294197655506298;-0.0838985866498921;-0.276687859125075
"23118";-0.0941647418902434;-0.0815589057211296;-0.126436259006521;-0.157564666536214;0.0545927405316147;0.312272869420746;-0.00506992565298044;0.145046885234709
"23119";0.087055510482255;0.0556237738984327;-0.0104556787484425;0.0524237504079728;-0.095593036565601;0.0221325758030367;-0.048122960274744;0.0234824403373796
"23122";0.00148656819444391;-0.0650430374289316;-0.113660220433694;-0.107159516118611;0.0245609146090636;0.133908091287616;0.0382357642095909;0.034637441072652
"23125";0.0214853009027222;-0.0288281061379585;0.0877108216830869;-0.208662797609739;0.0421564645192931;0.145090683432156;0.197078527427279;-0.0202091063044118
"2313";0.482713567755017;0.169412495203186;-0.14646166911851;-0.0711266850535498;-0.209807756802441;0.316908192902837;0.12609998386195;0.363391813039207
"23131";0.0214853009027222;-0.306174558615698;-0.094566419727107;-0.212744211820575;-0.674547395658425;0.500923322587329;0.265079249368887;0.129710272476095
"23135";-0.009373558172872;-0.210199247266007;-0.0564063390778146;-0.25092054018174;-0.183043839832541;0.214228648087494;0.069591416821127;0.147325483975551
"23140";0.108338146209201;0.00453659735225761;-0.240241868351698;0.00412125746817544;-0.0334704501316862;0.0269164863840998;0.0566181677137452;0.156062950936849
"23155";-0.107902407272026;-0.0216925411887793;-0.333582581880324;-0.0239524402887336;-0.0107074184169118;0.0506457599366983;-0.0825668350889714;0.0416463340288993
"23164";-0.13162823386891;-0.0838264123614386;-0.109183868511207;-0.131414681541077;0.188206336363794;0.167370270499962;-0.00917907832083458;0.0642379477230765
"23168";0.0505148147912401;0.0986499981496358;-0.0315314076987219;0.0485211036819047;-0.181588549713496;0.04367436147012;-0.086242265214327;0.074351012019821
"2317";-0.040374091020608;0.0507622648098848;-0.113660220433694;0.0227708454234277;-0.0564063390778146;0.0415990390993436;-0.0828514245498992;0.0128934455201819
"23172";-0.122222040971933;-0.0650430374289316;-0.10682772288158;-0.129615919224604;-0.0641658758275768;0.117648770305129;-0.122330927290611;0.0736995385833414
"23173";0.23558010352522;0.291133365926465;0.266591102143593;0.274490410033048;-0.261070612868614;-0.370908862303891;-0.304594870385992;-0.261252306974035
"23179";0.193481160010406;0.144675815616727;-0.203964210092611;0.0659903646540288;-0.046075582283346;-0.0307416104418417;-0.075873502439826;-0.0213821927007633
"23185";0.075977310546589;-0.0124704557968639;-0.0489382136590758;-0.0719186911441711;0.272289251664067;0.08899116175794;0.106102713439148;-0.0782935666591081
"23186";0.170495627446829;-0.140335056689879;-0.112196367497679;-0.11738398662403;-1.1793735388737;0.399080661558722;-0.0689839577287653;0.267013335776163
"23187";0.204371231064213;0.163527346206559;0.187912289132882;0.247347270035472;-0.095593036565601;-0.207565103949072;-0.157564666536214;0.0416463340288993
"23189";0.358689018044618;0.284314209253007;0.237821095327769;0.276581073595065;-0.0850507388369254;-0.0529721970657323;-0.241347643997151;-0.272313068270226
"2319";0.0313927524102121;0.119737458234259;0.0239415973501973;0.015045601465551;0.00489512865498788;0.113511706252343;-0.112196367497679;0.0872576974521711
"23198";0.0419061596747274;0.12509765319569;-0.0223101965319318;0.0738573689296407;-0.031682908258554;0.0102290999248596;-0.10794164604446;0.00406225278963916
"23199";-0.247031484024505;-0.178970967047136;-0.214578754891354;-0.180011919030111;0.11828466197706;0.183032992363176;0.16022111414358;0.248321066700814
"2321";0.00767260586774362;0.0139322075030063;0.161291242986572;-0.0175624356134953;0.0601433943754154;0.0765759318059191;0.0627323253381666;-0.0295223247048167
"23211";0.206341265722962;-0.142429846755577;0.0083421831823845;0.153024241713118;0.160752242233464;-0.225121774533738;0.069591416821127;-0.250090480550693
"23213";0.518842417807908;0.352743732271405;0.317715727275323;0.549743228255956;0.0728293514905274;0.150526509872754;-0.0491113947577059;0.319501890362083
"23216";-0.0787703100762144;-0.000455342472650618;0.0555239162229162;-0.0354639074773649;0.23997417574714;-0.00779049163854923;-0.00364800572363555;-0.173736411964366
"23219";-0.162859564375398;0.0314402162742387;-0.346787127170704;-0.0639128335354801;-0.0776872076726169;0.0284495650227836;0.26397457104676;-0.00490044425941924
"23225";0.0720287562164566;0.0435828866673675;0.0382528626112653;0.0516766401652222;-0.215485891808543;-0.069260596200484;-0.403696701909541;-0.447849457882502
"23228";-6.63360189911434e-05;-0.0545110166697833;-0.112196367497679;-0.0639128335354801;-0.0605637305128733;0.0168119863098397;-0.145071928619307;0.0827139726195575
"23231";0.0270015226282919;-0.0795530602540948;0.0302084777653085;-0.210285159051807;0.135484812351008;0.15457595656988;0.181767470609943;-0.180701780990204
"23235";-0.0335968387403227;0.0126240751564553;0.235121547137881;-0.0830119975773148;0.0221325758030367;0.121797024526875;-0.0606789391159271;-0.050488923128128
"23236";-0.483260330462016;-0.384295011453088;-0.533615011976979;-0.522542684943515;0.665221327624037;0.443387533229943;0.50446921533513;0.450817398597369
"23255";0.411442771570303;0.495821749877319;0.313076788547046;0.404977514386774;0.0722913542159475;0.108474123074814;-0.214901933138993;-0.268768282857319
"23258";0.0136725853508781;0.084541079457737;-0.0100395910695386;0.0890016554880231;-0.0435593525265977;0.047679833812919;-0.0879444261731204;0.179112981968418
"23271";-0.0812664492715513;0.0302415695803976;-0.0854045585533523;-0.0570295315759443;-0.0380051471493112;0.178892333734366;-0.0207915346569789;0.106154792347797
"23279";0.208858236163872;0.33496445511056;0.226871949462964;0.312272869420746;-0.0597755961305051;-0.188667673439058;-0.206761358052173;-0.313469353939393
"23281";-0.425186352541026;-0.243387403525021;-0.304198319670222;-0.38396406614102;0.202473219180002;0.350224918497645;0.143291705854202;0.169168510521802
"23291";-0.00691087803198374;-0.0333432127230878;-0.0279703490512618;-0.0639128335354801;-0.272496943998223;0.0192145400341258;-0.117498578256244;0.107357117381042
"23299";-0.139684191033415;-0.0395063868728317;-0.218733038751689;-0.112640896129769;0.326448762202084;0.0765759318059191;0.403409605233262;0.105844409340356
"23317";0.210145510522658;0.274674855148998;0.153559078260075;0.223810440157713;-0.285222059538271;-0.0516720231346811;-0.170977313659145;-0.234498853478314
"2332";0.029707180755152;-0.258319057990584;-0.443640621231951;-0.0274868068284407;0.168468088650681;-0.0218548605548778;0.435119777593414;-0.0590333371797992
"23321";-0.260466553600308;-0.197673232848627;-0.207117129219104;-0.093784908141139;0.0597242922791644;0.239545562015672;0.226398243417081;0.24928459619691
"23327";-0.424409720520633;-0.359981628150932;-0.245369731802849;-0.434566666233853;0.0494444360067138;0.233873164227297;0.085182540375177;0.306718134766254
"23344";-0.316985154099965;-0.0872394949477802;-0.114056189130552;-0.0827195468379965;-0.028524670912099;-0.162915514087295;-0.0586993032880931;0.0416463340288993
"23345";-0.259977668936089;-0.331892441728565;0.0466526814541964;-0.271102722786759;0.133081600857955;0.0765759318059191;0.0188537655301957;0.165319448850998
"2335";0.0694720310192869;0.126012058751051;0.0366252596114745;0.0516766401652222;-0.0885754109596213;0.0765759318059191;-0.110121200706461;0.059866500915798
"23351";0.135527561951235;0.0129779573382536;-0.133094775674844;0.0472855983536714;0.0651790586707687;0.0408416740255777;0.069591416821127;0.0335261496331952
"23362";-0.728708879476596;-0.570309805236247;-0.52085351486504;-0.723399921255507;0.76529146411252;0.522315651323046;0.437883940114504;0.600706157464132
"23367";0.473891585015926;0.429513763007957;0.448872168144526;0.424046246687465;0.0300672334999081;-0.0905562397911542;-0.211477314402472;-0.559332059051333
"23369";0.0184762545241291;-0.0309991859849128;-0.122212212479062;-0.0760363518167362;-0.0141727392593702;0.110254004488348;0.00740149436465774;-0.135551241607778
"23370";0.136787176798936;0.133148675879863;0.186103888699184;0.098877753285584;0.302103511894973;0.0765759318059191;-0.0608853566891305;-0.0500038043712181
"23380";0.0424390229424732;0.0727378477224694;-0.0451457409424132;0.221851400184002;0.0170642089590128;-0.175224969962131;0.000646049690049545;-0.0597755961305051
"23384";-0.0050349758924596;0.083764073218379;-0.0551474807660694;0.0714577005339054;-0.122898340476698;-0.00955851531595217;-0.0772707933333361;-0.00961538818504474
"23392";-0.0753828344212904;-0.0882935139571956;0.0386136108323042;-0.152953236443336;-0.0471313483380532;0.298102954504002;0.162731195671101;0.230520763043715
"23403";0.132320498528189;0.116773742753186;-0.0901972991319404;0.103650191746626;-0.721825394193152;0.0365818509096365;-0.347462438364497;-0.191285819577374
"23405";0.0382186658079165;0.252836118246415;-0.084462715048266;0.093751154786066;-0.224784356313125;0.0295303507129931;-0.0498420184149275;0.0585943637286324
"23413";-0.0883844010463051;-0.133940994032928;0.333483826378476;0.000398061509540069;-0.0748601725253695;-0.00276916753239947;0.00841790268078371;-0.0439284584460435
"23414";-0.11007019356315;-0.0842653286769244;0.0964522804502796;-0.0193606289502376;0.374759099302821;-0.0668243499152159;0.175823979266625;-0.0324825820399647
"23429";0.290562600248294;0.305995900940409;0.173984386191756;0.223810440157713;-0.143289656349692;-0.318638208869705;-0.0675014713778474;0.0416463340288993
"23433";0.189101942764528;0.148920883205507;0.0544555298221022;0.177889177155286;-0.196189656580616;0.00138586733265526;-0.180194869387343;0.0082642656662297
"23435";0.104964417633302;0.15802167177405;0.00464410622923693;0.111896599700065;-0.249920527015367;-0.0634207206085922;-0.0597755961305051;-0.066690595713254
"23439";-0.07666174683609;-0.0650430374289316;0.161291242986572;-0.0181988362928017;-0.00599298713924348;0.00138586733265526;0.0173621783850523;-0.0649075979819497
"23463";0.382853760992913;0.337373096247807;0.168699386283577;0.394786821736148;-0.0613169272917736;-0.129478280035574;-0.126959435537025;0.0244440952740218
"23467";-0.224110985020186;-0.176435462776775;-0.43602521135186;-0.255173145528956;0.331367203362349;0.232632424959315;0.101101514343056;0.175686273816808
"23469";0.0442423402854044;0.0594129692766509;-0.0182638780060955;0.0710468000576852;-0.0828399953252602;0.0284495650227836;-0.135827232130012;-0.150642415277348
"23492";0.0541826263511794;0.0696790133565286;0.369766505241294;0.117841179670357;-0.0550424175089607;-0.0773273062244324;0.0609473081841053;-0.126177542562216
"23503";0.0229994509143204;0.110863088955233;-0.304198319670222;-0.0639128335354801;-0.0471313483380532;0.365853754304795;-0.00230458213244885;0.22671676034654
"23504";-0.0247546983571033;-0.334626026910213;0.103412094062747;-0.14951267372575;-0.0110866720236418;-0.133243183678619;0.069591416821127;-0.104937151859989
"23515";0.212996216836337;0.233691793035222;0.0538878185961917;0.263833877887634;-0.295402811937979;0.0765759318059191;-0.484757517052268;-0.0989092256988379
"23527";-0.0493805110944344;-0.0449580503918568;0.0714669354233767;0.0388152562471577;-0.110733877278461;-0.170307112023904;-0.0695723055673092;-0.239479360041878
"23528";0.0858955580804665;0.0653723975454573;-0.0368757927361242;0.0353185214116003;-0.0850507388369254;0.102641702876291;-0.0153568641518931;0.0105585666242326
"23531";0.111684338540038;0.27036600039814;0.0827590319203277;0.1629164065419;-0.0630368152982836;0.0765759318059191;-0.0726681059776557;-0.165623078399075
"23541";-0.230715821976068;-0.195687908456517;-0.0942221879640757;-0.135271978318133;0.192131708637677;0.0556237738984327;0.119170668878892;0.191223226238709
"23543";-0.0493805110944344;0.00453659735225761;-0.0193129142021487;-0.00649595881217876;-0.156530942063576;0.173547590048008;-0.141159639331654;0.266591102143593
"23554";0.233357993714636;0.14123245179494;0.129387807346972;0.272582485955121;0.138407700962315;-0.185623413825494;-0.0118797132739805;-0.213407794538402
"23568";-0.213213646706528;-0.00582715666049742;-0.265477777027299;-0.0492452432808166;-0.134863839722651;0.087089975251928;-0.0422954710304634;0.161542296538222
"23598";0.00603063944338404;0.0296659076171575;-0.0774679068751892;-0.0403386017109241;0.130412880272298;0.19357105833065;-0.103221288299189;0.06882501439046
"23603";0.0862986825731975;-0.0458813572591659;-0.0373424348687498;-0.0731888901982155;0.27340070660412;0.140845546525123;0.0369035651188697;0.105844409340356
"23637";-0.106355781301039;-0.113373059831999;-0.17915580502467;-0.144395875780434;0.098063190635511;0.384112620881531;0.0510756035512702;0.149024136142763
"23677";0.0845252479051557;0.148920883205507;-0.016869494189302;0.0797315008031828;-0.0681780975262311;-0.0501742088330071;-0.142191815991706;0.0134799890836939
"23767";0.360709615001497;0.259397445282699;0.224102528892273;0.319892357952027;-0.0207429369393774;0.095009407178537;-0.0593710469840049;0.0416463340288993
"23774";-0.0128599771633937;-0.0449580503918568;-0.101476266761074;-0.0639128335354801;-0.0146925529400819;-0.0142270761051713;-0.0675014713778474;0.0177490223982502
"246175";-0.243621857794928;-0.193540599636661;-0.43299648614;-0.238606654308772;-0.107622136864386;0.169071124591453;0.0181910185493352;0.0496131932762649
"2475";0.0797877574730651;0.0627323253381666;0.0176462428916465;0.0829538794617948;-0.149459800960981;0.031356410875707;-0.220535264125168;0.0247656317477737
"2494";-0.152399492201347;-0.0288281061379585;0.22342114205643;0.063580093421884;0.0358794558591749;-0.0757960445532645;0.069591416821127;-0.0159787707333459
"2526";0.0767629097302073;-0.00582715666049742;0.126430129216361;0.0702200169178392;0.00489512865498788;0.031356410875707;0.0150678158529585;0.00537117451360637
"253714";0.123047467583488;0.122515945803444;0.0586899974772494;0.105937961802576;-0.195561262344892;-0.0307416104418417;-0.234498853478314;-0.26279294006527
"253738";-0.427156982242145;-0.42134971436845;-0.276687859125075;-0.528433829464607;0.0992021716865635;0.250459317726537;0.247191811423564;0.456701885552926
"254170";0.343504661675011;0.303390885420177;0.252450687803786;0.352045716967276;-0.0946319065715679;-0.111202888185759;-0.13829983962959;-0.092426150674757
"2549";0.00310038495212399;-0.0306100426441402;-0.158787372974633;-0.170206803012186;-0.0614584907348352;0.158983515298234;0.0817470474717546;0.164582895606381
"2551";-0.0493805110944344;-0.191311100832536;-0.150930541652112;-0.0375889475668515;0.151894277162477;0.102641702876291;0.289252495387404;0.00872497862224103
"2554";-0.318323330696265;-0.293140938307471;-0.126436259006521;-0.269154328896988;0.0781548915892755;0.22068997429891;0.282596316618827;0.0707334862723534
"255488";-0.165623078399075;-0.145544469542978;-0.297674138930119;-0.194626296255666;0.467428278671274;0.176224594912982;0.448634033418238;0.0416463340288993
"255919";-0.116200918860679;-0.0872394949477802;-0.222994866284608;-0.0639128335354801;-0.193489805983411;0.266357543505522;-0.0921432033289785;0.0731820795576336
"256691";-0.430024067317597;-0.484443804989697;-0.204655378211373;-0.520128358711036;0.654592966416976;0.639330181595474;0.069591416821127;0.787628729617846
"256714";-0.159691797741854;-0.29785180561731;-0.103190334407075;-0.241452974917981;0.0129779573382536;0.0113240505336636;0.286792707696586;0.0416463340288993
"257194";-0.107392720065224;-0.0744255804168056;-0.064057513060635;-0.131414681541077;0.238959674708677;0.478721135536455;0.616400697623401;0.666158446592535
"25791";0.075977310546589;0.0871748511760096;-0.0159787707333459;0.034322217840395;0.01746907130849;0.0227708454234277;0.00462287818681376;-0.133224863626862
"25822";-0.0743839947584508;-0.110550509475393;-0.136374505650874;-0.111127385294658;0.123408787327897;0.0204307455413522;0.11697340739386;-0.0311916199175848
"25831";0.056388902802907;-0.0347354190366584;-0.0558948649116211;-0.0125163677375404;-0.0343366492369149;0.185721591285858;0.120495359282785;0.108903852056897
"25836";0.0108697337081903;-0.0411537904834713;-0.294182053664996;-0.045670807506581;-0.264387866762975;0.351335339149593;-0.0555450426055476;0.130133592134072
"25841";-0.218483766131215;-0.417649256594991;-0.246090156251797;-0.38612305194388;0.00489512865498788;0.298343502515418;-0.071570454093371;0.246107769584045
"25842";-0.231587555687418;-0.125551503724187;-0.204320246266452;-0.141859541778927;0.0252382017615906;0.102028828301998;-0.0350183877816345;0.0573366122021683
"25843";-0.15854983426815;-0.0848574619595782;-0.192741074412;-0.135797661588021;0.0352816319463784;0.163618456183709;-0.00807569875945816;0.205612986452149
"25890";-0.0883844010463051;0.0167094042848543;-0.064057513060635;-0.0421664642534439;-0.0176083002814655;-0.0486027963297108;0.091574123374471;0.0923854391659136
"25897";-0.0617131661320446;0.0587964038409647;-0.157602642422553;0.0564246559745716;-0.0694059747367565;0.000370277943117244;-0.0418915392632579;0.125056436657004
"25932";0.0908427270518497;-0.126055745619472;-0.0236902579027772;-0.00245314279256469;-0.0622988695463417;-0.303135520470598;-0.0516748906415291;-0.134369599575696
"25942";0.316767492599972;0.151172710396142;0.0512791398513197;0.0446395705744838;-0.158950118021815;0.112098155583242;-0.298662035497071;-0.0918757023660193
"25946";0.104602585128297;0.110863088955233;-0.0383564169143003;0.0142246313248919;0.162275189882558;0.15457595656988;-0.0645522871282037;-0.34540304538073
"2595";0.00486271798741911;-0.0829951412769134;-0.0582768688970803;-0.083735921660893;0.0287957604168551;0.129153359497519;0.0495399677703358;-0.132599298587011
"25959";0.0229994509143204;0.0386136108323042;0.171708497959973;0.0260518056634712;-0.134079018917871;0.0602719819307503;-0.0849736602855903;0.112787400444417
"25977";-0.00144005287677868;-0.0550092912142833;-0.0834159736519346;-0.129377406538783;-0.0343366492369149;0.117190932024301;0.128884443988535;-0.0256963884040865
"25987";0.438161987235046;0.534873255046227;0.191781776628179;0.465620973911224;-0.094392298381769;0.124385075673222;-0.0531132629642351;-0.062264011157748
"25988";0.0251393677179832;0.024508213710673;-0.0406148947670981;0.0495399677703358;0.0609473081841053;-0.103682613200855;0.047197765607673;0.0416463340288993
"25996";0.0792860941997236;0.0678123167614725;0.09761595349603;0.0909453778192324;-0.270941383180902;-0.262164321405124;-0.225081284604363;-0.220811523933188
"26031";0.00406225278963916;0.0263346496744529;-0.0100395910695386;-0.0818816990151393;-0.0622988695463417;0.162552885829244;0.0124288994702127;0.18284401005489
"26039";-0.0493805110944344;0.0421730937704903;0.0105917093873644;-0.175215287076563;0.0234303158944598;0.0300672334999081;-0.0403622602011995;0.00377076620652901
"26046";0.0428367108893468;0.024508213710673;-0.0481346505237695;0.0854507413956936;-0.139490341983805;0.0884172900386225;-0.118695643428243;0.0416463340288993
"26053";-0.164044319172767;-0.356426479277991;-0.234450420135326;-0.499003410887862;-0.0688340281649573;0.755386317565765;0.115105487312143;0.336398604962605
"26058";0.146641330035529;0.096551211595925;-0.0135168883684213;0.183456675132994;-0.0181630228798176;-0.0736329553803958;-0.0775861687392348;-0.0069197515401776
"26060";0.0188537655301957;-0.0288281061379585;-0.0223101965319318;-0.0101587195046763;-0.07430536717597;0.0149696287859907;0.0448529078197739;0.140464919136207
"26064";0.0333650381502594;0.133148675879863;-0.0586770433933037;0.108451104977896;-0.0641658758275768;-0.0296053135306626;0.0181910185493352;-0.0364218457478688
"26099";0.411442771570303;0.331762165218424;0.12458716443105;0.392538678104571;-0.0786689481836202;-0.14080859180895;-0.239405851068291;-0.0739811816593732
"26118";-0.0493805110944344;-0.0138419265472222;-0.117595901147906;-0.174013379487878;-0.028524670912099;0.0533160892054904;0.0355195463137449;0.0247656317477737
"26122";-0.201889125649828;-0.228509699397918;-0.236158077112284;-0.219583382237352;0.0596317262226496;0.178066801682883;0.15199827365534;0.173216973404368
"26130";0.094616054076863;0.0605911156643864;0.0691501098810462;0.0312591571916914;-0.436330315183206;0.0300672334999081;-0.167597467167294;0.0972022895111642
"26135";0.0152611142843899;-0.0131330568516374;0.0405509071106455;-0.00129386554688153;-0.0477537384262;-0.0614246926774995;-0.0133396603991646;-0.0649075979819497
"26147";0.176642165468603;0.0167094042848543;-0.119636795678681;0.162275189882558;0.00489512865498788;0.107357117381042;-0.0543643557093957;-0.0119519553606309
